Date,Revenue,COGS,Salaries,Marketing,Rent,Utilities,CapEx,Loan_Payment,Product_Line,Department_Expense_Type,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
29-01-2025,11708.21,5200.37,2539.4,1215.62,1500,347.84,0,0,Hardware,R&D,6507.84,5602.87,904.97,904.97,-36888.21
30-01-2025,12596.31,5666.68,2539.5,1221.43,1500,349.35,0,0,Hardware,Sales,6929.62,5610.28,1319.35,1319.35,-35568.86
31-01-2025,12163.6,5101.68,2539.6,992.12,1500,350.84,0,0,Software,Marketing,7061.91,5382.55,1679.36,1679.36,-33889.5
01-02-2025,12112.47,5044.82,2539.7,1315.96,1500,352.31,0,2000,Consulting,Sales,7067.65,5707.97,1359.67,-640.33,-34529.83
02-02-2025,12443.39,5073.14,2539.8,1340.79,1500,353.77,0,0,Hardware,Marketing,7370.25,5734.35,1635.9,1635.9,-32893.93
03-02-2025,12257.59,5106.09,2539.9,1253,1500,355.21,0,0,Software,Marketing,7151.5,5648.11,1503.38,1503.38,-31390.55
04-02-2025,12221.95,5253.43,2540,1436.33,1500,356.64,0,0,Hardware,Sales,6968.52,5832.97,1135.56,1135.56,-30254.99
05-02-2025,12891.97,5548.97,2540.1,1505.4,1500,358.05,0,0,Services,R&D,7343,5903.54,1439.46,1439.46,-28815.53
06-02-2025,12432.14,5408.71,2540.2,998.78,1500,359.44,0,0,Services,Marketing,7023.43,5398.41,1625.02,1625.02,-27190.52
07-02-2025,12681.33,5474.95,2540.3,1441.25,1500,360.81,0,0,Hardware,Sales,7206.37,5842.37,1364.01,1364.01,-25826.51
08-02-2025,12889.45,5269.59,2540.4,1078.91,1500,362.17,0,0,Software,Sales,7619.86,5481.48,2138.38,2138.38,-23688.13
09-02-2025,12444.23,5456.89,2540.5,1081.81,1500,363.51,0,0,Hardware,Sales,6987.34,5485.82,1501.52,1501.52,-22186.61
10-02-2025,12460.58,5491.84,2540.6,1354.12,1500,364.83,0,0,Hardware,Sales,6968.74,5759.54,1209.2,1209.2,-20977.41
11-02-2025,11447.67,5140.35,2540.7,1349.53,1500,366.13,0,0,Hardware,Marketing,6307.32,5756.35,550.96,550.96,-20426.45
12-02-2025,11707.64,5073.28,2540.8,962.37,1500,367.41,0,0,Software,Sales,6634.36,5370.58,1263.78,1263.78,-19162.67
13-02-2025,12746.02,5497.54,2540.9,1041.56,1500,368.67,0,0,Hardware,Sales,7248.48,5451.13,1797.35,1797.35,-17365.32
14-02-2025,12482.66,5236.86,2541,1230.39,1500,369.91,0,0,Consulting,Sales,7245.8,5641.3,1604.5,1604.5,-15760.82
15-02-2025,13102.22,5655.77,2541.1,1309.78,1500,371.13,0,0,Hardware,Admin,7446.45,5722.01,1724.44,1724.44,-14036.38
16-02-2025,12958.35,5418.4,2541.2,1334.39,1500,372.33,0,0,Consulting,R&D,7539.96,5747.91,1792.04,1792.04,-12244.34
17-02-2025,11830.57,4799.36,2541.3,1199.11,1500,373.5,0,0,Software,Sales,7031.22,5613.91,1417.31,1417.31,-10827.03
18-02-2025,12539.03,5261.02,2541.4,1504.16,1500,374.66,0,0,Software,Marketing,7278.01,5920.22,1357.79,1357.79,-9469.24
19-02-2025,13003.49,5814.18,2541.5,1451.97,1500,375.79,0,0,Software,R&D,7189.31,5869.26,1320.04,1320.04,-8149.2
20-02-2025,11884.7,5078.67,2541.6,1268.29,1500,376.9,0,0,Software,Marketing,6806.03,5686.79,1119.24,1119.24,-7029.96
21-02-2025,12211.47,5162.21,2541.7,1178.28,1500,377.99,0,0,Services,Marketing,7049.26,5597.98,1451.28,1451.28,-5578.68
22-02-2025,13954.39,6270.13,2541.8,1227.84,1500,379.06,0,0,Hardware,R&D,7684.25,5648.7,2035.55,2035.55,-3543.12
23-02-2025,12325.29,5321.4,2541.9,1230.97,1500,380.1,0,0,Hardware,Sales,7003.89,5652.97,1350.92,1350.92,-2192.2
24-02-2025,12605.32,5474.72,2542,1507.75,1500,381.12,0,0,Services,Sales,7130.6,5930.87,1199.73,1199.73,-992.47
25-02-2025,11924.48,4870.46,2542.1,995.87,1500,382.11,0,0,Services,R&D,7054.02,5420.08,1633.94,1633.94,641.47
26-02-2025,12142.95,5408.98,2542.2,1245.17,1500,383.08,0,0,Software,Sales,6733.97,5670.45,1063.52,1063.52,1704.99
27-02-2025,12989.38,5289.93,2542.3,1066.36,1500,384.02,0,0,Services,Sales,7699.45,5492.68,2206.77,2206.77,3911.76
28-02-2025,12496.88,5565.08,2542.4,1384.87,1500,384.95,0,0,Services,Admin,6931.8,5812.22,1119.58,1119.58,5031.34
01-03-2025,12823.11,5219.73,2542.5,1037.58,1500,385.84,0,2000,Services,Admin,7603.38,5465.92,2137.45,137.45,5168.79
02-03-2025,13525.12,5442.39,2542.6,1278.93,1500,386.71,0,0,Hardware,Sales,8082.72,5708.24,2374.48,2374.48,7543.27
03-03-2025,13469.17,5860.22,2542.7,1364.82,1500,387.55,0,0,Consulting,Marketing,7608.95,5795.08,1813.88,1813.88,9357.15
04-03-2025,12992.85,5518.44,2542.8,1106.04,1500,388.37,0,0,Services,Sales,7474.41,5537.21,1937.2,1937.2,11294.35
05-03-2025,13458.12,5516.87,2542.9,1284.32,1500,389.16,0,0,Hardware,R&D,7941.24,5716.39,2224.85,2224.85,13519.2
06-03-2025,13183.49,5526.26,2543,1171.2,1500,389.93,0,0,Services,Marketing,7657.23,5604.13,2053.1,2053.1,15572.3
07-03-2025,14144.15,6177.56,2543.1,1283.44,1500,390.67,0,0,Software,Marketing,7966.59,5717.21,2249.38,2249.38,17821.68
08-03-2025,13590.14,5703.31,2543.2,1624.47,1500,391.38,0,0,Hardware,Admin,7886.83,6059.05,1827.78,1827.78,19649.46
09-03-2025,13158.92,5327.46,2543.3,1356.51,1500,392.07,0,0,Software,Marketing,7831.46,5791.88,2039.58,2039.58,21689.04
10-03-2025,12925.14,5490.28,2543.4,1532.76,1500,392.72,0,0,Services,Admin,7434.86,5968.88,1465.98,1465.98,23155.02
11-03-2025,12542.51,5556.18,2543.5,1431.63,1500,393.35,0,0,Software,Marketing,6986.34,5868.49,1117.85,1117.85,24272.87
12-03-2025,12756.44,5607.77,2543.6,1467.62,1500,393.96,0,0,Hardware,R&D,7148.68,5905.18,1243.5,1243.5,25516.37
13-03-2025,13263.46,5485.62,2543.7,1077.47,1500,394.53,0,0,Hardware,Admin,7777.84,5515.71,2262.13,2262.13,27778.5
14-03-2025,13101.86,5492.67,2543.8,1121.84,1500,395.08,0,0,Hardware,Sales,7609.19,5560.72,2048.46,2048.46,29826.96
15-03-2025,13131.36,5510.6,2543.9,1259.52,1500,395.6,0,0,Software,Sales,7620.76,5699.01,1921.74,1921.74,31748.7
16-03-2025,14239.65,5939.78,2544,1551.75,1500,396.09,0,0,Software,Marketing,8299.87,5991.84,2308.03,2308.03,34056.73
17-03-2025,12914.9,5764.18,2544.1,1225.01,1500,396.55,0,0,Hardware,Sales,7150.72,5665.66,1485.06,1485.06,35541.79
18-03-2025,12835.99,5717.34,2544.2,1028.2,1500,396.98,0,0,Software,Marketing,7118.65,5469.38,1649.27,1649.27,37191.06
19-03-2025,13699.76,5573.99,2544.3,1143.83,1500,397.39,0,0,Software,Admin,8125.78,5585.52,2540.25,2540.25,39731.31
20-03-2025,13072.65,5254.39,2544.4,1179.99,1500,397.77,0,0,Hardware,Marketing,7818.26,5622.15,2196.11,2196.11,41927.42
21-03-2025,12865.43,5180.95,2544.5,1102.36,1500,398.11,0,0,Software,R&D,7684.49,5544.97,2139.52,2139.52,44066.94
22-03-2025,13608.43,5723.15,2544.6,1142.1,1500,398.43,0,0,Hardware,Sales,7885.28,5585.14,2300.14,2300.14,46367.08
23-03-2025,13376.5,5998.27,2544.7,1447.32,1500,398.72,0,0,Software,R&D,7378.23,5890.74,1487.49,1487.49,47854.57
24-03-2025,13086,5519.56,2544.8,1280.44,1500,398.98,0,0,Services,Admin,7566.44,5724.22,1842.22,1842.22,49696.79
25-03-2025,13022.85,5548.69,2544.9,1132.75,1500,399.21,0,0,Software,Marketing,7474.16,5576.86,1897.3,1897.3,51594.08
26-03-2025,13314.01,5554.27,2545,1514.41,1500,399.41,0,0,Hardware,Sales,7759.74,5958.82,1800.93,1800.93,53395.01
27-03-2025,14445.92,6396.94,2545.1,1229.93,1500,399.58,0,0,Hardware,Sales,8048.98,5674.61,2374.36,2374.36,55769.37
28-03-2025,13640.18,5727.26,2545.2,1348.99,1500,399.72,0,0,Hardware,Sales,7912.92,5793.92,2119,2119,57888.37
29-03-2025,13285.03,5967.04,2545.3,1278.52,1500,399.84,0,0,Hardware,Marketing,7318,5723.66,1594.34,1594.34,59482.71
30-03-2025,13803.32,5988.69,2545.4,1476.69,1500,399.92,0,0,Consulting,Admin,7814.63,5922.01,1892.62,1892.62,61375.32
31-03-2025,14115.17,5794.77,2545.5,1530.86,1500,399.97,0,0,Services,Sales,8320.39,5976.34,2344.06,2344.06,63719.38
01-04-2025,12942.21,5237.2,2545.6,1407.56,1500,400,0,2000,Services,Admin,7705.01,5853.16,1851.85,-148.15,63571.23
02-04-2025,13443.72,6017.51,2545.7,1260.3,1500,399.99,0,0,Software,Sales,7426.21,5705.99,1720.22,1720.22,65291.45
03-04-2025,12705.61,5512.3,2545.8,1313.58,1500,399.96,0,0,Services,Marketing,7193.3,5759.34,1433.97,1433.97,66725.42
04-04-2025,14115.68,6095.74,2545.9,1474.5,1500,399.89,0,0,Consulting,Marketing,8019.94,5920.29,2099.64,2099.64,68825.06
05-04-2025,14692.29,6277.81,2546,1358.78,1500,399.8,0,0,Services,R&D,8414.48,5804.58,2609.9,2609.9,71434.96
06-04-2025,13505.64,5842.95,2546.1,1392.43,1500,399.68,0,0,Software,Sales,7662.69,5838.21,1824.48,1824.48,73259.44
07-04-2025,14171.09,5804.79,2546.2,1321.75,1500,399.52,0,0,Hardware,Sales,8366.3,5767.47,2598.83,2598.83,75858.28
08-04-2025,13232.4,5568.71,2546.3,1206.25,1500,399.34,0,0,Hardware,Admin,7663.69,5651.89,2011.81,2011.81,77870.08
09-04-2025,12798.53,5686.03,2546.4,1526.6,1500,399.13,0,0,Software,Sales,7112.51,5972.13,1140.38,1140.38,79010.46
10-04-2025,14077.83,6036.32,2546.5,1429.53,1500,398.89,0,0,Services,Sales,8041.5,5874.91,2166.59,2166.59,81177.05
11-04-2025,12970.48,5629.88,2546.6,1258.68,1500,398.61,0,0,Software,Sales,7340.61,5703.89,1636.71,1636.71,82813.77
12-04-2025,13604.82,6097.73,2546.7,1101.01,1500,398.31,0,0,Consulting,Sales,7507.09,5546.03,1961.06,1961.06,84774.83
13-04-2025,13932.48,6199.98,2546.8,1554.38,1500,397.99,0,0,Hardware,Marketing,7732.5,5999.16,1733.34,1733.34,86508.17
14-04-2025,12749.72,5548.13,2546.9,1508.13,1500,397.63,0,0,Services,Sales,7201.59,5952.66,1248.93,1248.93,87757.1
15-04-2025,13312.44,5834.28,2547,1395.65,1500,397.24,0,0,Software,Admin,7478.16,5839.89,1638.27,1638.27,89395.37
16-04-2025,13966.73,6247.71,2547.1,1177.44,1500,396.83,0,0,Hardware,Sales,7719.01,5621.37,2097.64,2097.64,91493.01
17-04-2025,13976.49,6243.76,2547.2,1137.68,1500,396.38,0,0,Consulting,Sales,7732.73,5581.26,2151.47,2151.47,93644.48
18-04-2025,13175.48,5335.99,2547.3,1127.29,1500,395.91,0,0,Hardware,Sales,7839.49,5570.5,2268.99,2268.99,95913.47
19-04-2025,12410.75,5127.51,2547.4,1385.55,1500,395.41,0,0,Hardware,Marketing,7283.24,5828.36,1454.88,1454.88,97368.35
20-04-2025,13311.79,5914.82,2547.5,1327.93,1500,394.88,0,0,Hardware,Marketing,7396.97,5770.31,1626.67,1626.67,98995.02
21-04-2025,13359.88,5557.44,2547.6,1357.02,1500,394.32,0,0,Hardware,R&D,7802.45,5798.93,2003.51,2003.51,100998.53
22-04-2025,13754.1,5979.08,2547.7,1585.75,1500,393.73,0,0,Software,R&D,7775.02,6027.19,1747.83,1747.83,102746.36
23-04-2025,12872.36,5287.11,2547.8,1536.74,1500,393.12,0,0,Hardware,Sales,7585.25,5977.66,1607.59,1607.59,104353.95
24-04-2025,14122.89,5772.39,2547.9,1686.01,1500,392.48,0,0,Hardware,Sales,8350.5,6126.39,2224.1,2224.1,106578.05
25-04-2025,12680.19,5539.82,2548,1095.26,1500,391.81,0,0,Hardware,R&D,7140.36,5535.07,1605.29,1605.29,108183.35
26-04-2025,13427.36,5848.69,2548.1,1584.27,1500,391.12,0,0,Hardware,Marketing,7578.67,6023.49,1555.18,1555.18,109738.53
27-04-2025,13507.93,5801.54,2548.2,1082.45,1500,390.39,0,0,Hardware,Sales,7706.39,5521.04,2185.34,2185.34,111923.87
28-04-2025,13458.11,6001.42,2548.3,1508.36,1500,389.65,0,0,Consulting,Admin,7456.69,5946.31,1510.39,1510.39,113434.26
29-04-2025,14244.36,6368.48,2548.4,1545.11,1500,388.87,0,0,Hardware,Admin,7875.89,5982.38,1893.51,1893.51,115327.77
30-04-2025,13679.37,5483.57,2548.5,1338.69,1500,388.07,0,0,Hardware,Sales,8195.8,5775.26,2420.54,2420.54,117748.31
01-05-2025,12642.99,5195.67,2548.6,1340.75,1500,387.24,0,2000,Software,Marketing,7447.32,5776.59,1670.73,-329.27,117419.04
02-05-2025,14369.6,6366.56,2548.7,1445.19,1500,386.39,0,0,Hardware,R&D,8003.04,5880.27,2122.77,2122.77,119541.81
03-05-2025,12896.44,5473.15,2548.8,1267.69,1500,385.51,0,0,Services,Marketing,7423.29,5702,1721.3,1721.3,121263.1
04-05-2025,13354.16,5804,2548.9,1524.19,1500,384.6,0,0,Services,Marketing,7550.16,5957.69,1592.47,1592.47,122855.57
05-05-2025,12974.27,5460.1,2549,1261.26,1500,383.67,0,0,Hardware,Marketing,7514.17,5693.94,1820.23,1820.23,124675.8
06-05-2025,13282.85,5690.27,2549.1,1568.64,1500,382.72,0,0,Consulting,Sales,7592.58,6000.45,1592.13,1592.13,126267.93
07-05-2025,13421.15,5475.61,2549.2,1218.95,1500,381.74,0,0,Consulting,Sales,7945.53,5649.89,2295.65,2295.65,128563.57
08-05-2025,13217.66,5554.57,2549.3,1271.96,1500,380.74,0,0,Software,Sales,7663.1,5701.99,1961.1,1961.1,130524.68
09-05-2025,13348.81,5524.9,2549.4,1250.75,1500,379.71,0,0,Software,Marketing,7823.91,5679.86,2144.05,2144.05,132668.73
10-05-2025,12814.81,5653.58,2549.5,1144.92,1500,378.66,0,0,Software,R&D,7161.23,5573.08,1588.15,1588.15,134256.88
11-05-2025,13107.78,5702.43,2549.6,1240.31,1500,377.59,0,0,Hardware,Sales,7405.35,5667.49,1737.85,1737.85,135994.73
12-05-2025,13327.53,5941.19,2549.7,1303.79,1500,376.49,0,0,Hardware,R&D,7386.33,5729.97,1656.36,1656.36,137651.09
13-05-2025,13584.54,5868.63,2549.8,1565.51,1500,375.37,0,0,Software,Marketing,7715.91,5990.68,1725.23,1725.23,139376.32
14-05-2025,12030.49,5012.04,2549.9,1001.01,1500,374.23,0,0,Services,R&D,7018.45,5425.14,1593.31,1593.31,140969.63
15-05-2025,13691.48,5816.55,2550,1515.84,1500,373.06,0,0,Software,Marketing,7874.93,5938.9,1936.03,1936.03,142905.66
16-05-2025,13785.09,6196.78,2550.1,1348.91,1500,371.88,0,0,Software,Sales,7588.31,5770.89,1817.43,1817.43,144723.09
17-05-2025,13430.66,5963.14,2550.2,1540.55,1500,370.67,0,0,Software,Sales,7467.52,5961.42,1506.1,1506.1,146229.18
18-05-2025,13838.09,5774.06,2550.3,1531.64,1500,369.45,0,0,Services,Sales,8064.03,5951.39,2112.64,2112.64,148341.83
19-05-2025,13487.07,6006.95,2550.4,1090.61,1500,368.2,0,0,Hardware,Sales,7480.12,5509.21,1970.91,1970.91,150312.74
20-05-2025,12725.48,5121.57,2550.5,1421.59,1500,366.93,0,0,Software,Sales,7603.92,5839.02,1764.9,1764.9,152077.64
21-05-2025,14161.99,5674.75,2550.6,1475.61,1500,365.64,0,0,Hardware,Sales,8487.25,5891.85,2595.39,2595.39,154673.03
22-05-2025,13623.86,5997.39,2550.7,1572.2,1500,364.33,0,0,Hardware,Sales,7626.47,5987.23,1639.24,1639.24,156312.27
23-05-2025,13506.03,5982.4,2550.8,1148.75,1500,363.01,0,0,Software,R&D,7523.63,5562.56,1961.08,1961.08,158273.34
24-05-2025,13200.96,5644.65,2550.9,1495.31,1500,361.66,15372.17,0,Hardware,Sales,7556.31,5907.87,1648.44,-13723.73,144549.62
25-05-2025,13672.38,5756.95,2551,1536.09,1500,360.3,0,0,Software,R&D,7915.42,5947.39,1968.04,1968.04,146517.66
26-05-2025,13225.03,5943.08,2551.1,1127.24,1500,358.92,0,0,Software,Sales,7281.95,5537.26,1744.69,1744.69,148262.35
27-05-2025,13296.76,5677.44,2551.2,1077.34,1500,357.52,0,0,Software,R&D,7619.32,5486.06,2133.26,2133.26,150395.61
28-05-2025,12930.07,5269.03,2551.3,1040.98,1500,356.1,0,0,Hardware,Sales,7661.04,5448.38,2212.65,2212.65,152608.26
29-05-2025,12774.28,5411.51,2551.4,1163.72,1500,354.67,0,0,Services,Sales,7362.77,5569.79,1792.98,1792.98,154401.24
30-05-2025,12632.33,5077.38,2551.5,1115.72,1500,353.22,0,0,Software,Sales,7554.95,5520.44,2034.51,2034.51,156435.75
31-05-2025,13893.89,5933.7,2551.6,1127.79,1500,351.76,0,0,Hardware,Sales,7960.19,5531.15,2429.04,2429.04,158864.79
01-06-2025,12357.03,5559.16,2551.7,1101.36,1500,350.28,0,2000,Software,Sales,6797.87,5503.34,1294.53,-705.47,158159.32
02-06-2025,12357.66,5524.63,2551.8,1187.55,1500,348.78,0,0,Hardware,Admin,6833.03,5588.13,1244.9,1244.9,159404.22
03-06-2025,11879.15,5201.43,2551.9,1005.94,1500,347.28,0,0,Software,Sales,6677.72,5405.12,1272.6,1272.6,160676.83
04-06-2025,13681.65,6078.95,2552,1161.21,1500,345.75,0,0,Software,Sales,7602.7,5558.96,2043.73,2043.73,162720.56
05-06-2025,13719.44,5860.72,2552.1,1123.44,1500,344.22,0,0,Consulting,R&D,7858.72,5519.76,2338.96,2338.96,165059.53
06-06-2025,12389.05,5295.81,2552.2,1129.07,1500,342.67,0,0,Hardware,Sales,7093.25,5523.93,1569.31,1569.31,166628.84
07-06-2025,12367.82,5240.1,2552.3,1455.37,1500,341.11,0,0,Software,Sales,7127.72,5848.78,1278.94,1278.94,167907.78
08-06-2025,12922.7,5471.93,2552.4,1431.3,1500,339.53,0,0,Services,Marketing,7450.77,5823.23,1627.54,1627.54,169535.32
09-06-2025,12680.5,5623.64,2552.5,1496.78,1500,337.95,0,0,Hardware,Sales,7056.86,5887.23,1169.63,1169.63,170704.95
10-06-2025,13571.49,5999.27,2552.6,1546.41,1500,336.35,0,0,Hardware,Sales,7572.22,5935.36,1636.86,1636.86,172341.81
11-06-2025,12578.28,5518.46,2552.7,1009.09,1500,334.74,0,0,Services,Admin,7059.82,5396.53,1663.29,1663.29,174005.1
12-06-2025,12988.36,5712.9,2552.8,1450.25,1500,333.12,0,0,Consulting,Sales,7275.47,5836.17,1439.3,1439.3,175444.39
13-06-2025,12444.23,5004.45,2552.9,1492.74,1500,331.49,0,0,Consulting,Marketing,7439.77,5877.13,1562.64,1562.64,177007.04
14-06-2025,13586.02,5828.1,2553,1603.46,1500,329.86,0,0,Software,Sales,7757.92,5986.31,1771.61,1771.61,178778.64
15-06-2025,12560.98,5121.2,2553.1,1095.15,1500,328.21,0,0,Consulting,Sales,7439.79,5476.46,1963.32,1963.32,180741.97
16-06-2025,12198.25,5448.31,2553.2,1244.33,1500,326.56,0,0,Services,R&D,6749.94,5624.09,1125.86,1125.86,181867.82
17-06-2025,12619.75,5193.47,2553.3,1285.86,1500,324.89,0,0,Software,R&D,7426.27,5664.06,1762.22,1762.22,183630.04
18-06-2025,12317.21,5216.98,2553.4,1370.3,1500,323.22,0,0,Software,R&D,7100.23,5746.93,1353.31,1353.31,184983.35
19-06-2025,12454.37,4994.6,2553.5,1397.14,1500,321.55,0,0,Software,R&D,7459.77,5772.19,1687.58,1687.58,186670.92
20-06-2025,11656.62,4891.09,2553.6,1335.06,1500,319.86,0,0,Software,R&D,6765.53,5708.52,1057,1057,187727.93
21-06-2025,13211.73,5716.14,2553.7,1267.73,1500,318.18,0,0,Hardware,Sales,7495.59,5639.6,1855.99,1855.99,189583.92
22-06-2025,13412.18,6017.17,2553.8,1272.04,1500,316.48,0,0,Services,Marketing,7395.01,5642.32,1752.69,1752.69,191336.61
23-06-2025,12157.13,5193.57,2553.9,1091.1,1500,314.78,0,0,Hardware,Admin,6963.56,5459.78,1503.78,1503.78,192840.39
24-06-2025,12741.53,5657.71,2554,1493.61,1500,313.08,0,0,Software,Sales,7083.83,5860.69,1223.14,1223.14,194063.53
25-06-2025,12883.11,5406.42,2554.1,1257.56,1500,311.37,0,0,Consulting,R&D,7476.69,5623.04,1853.66,1853.66,195917.19
26-06-2025,12215.61,5398.04,2554.2,1089.43,1500,309.66,0,0,Consulting,R&D,6817.57,5453.3,1364.28,1364.28,197281.47
27-06-2025,13228.55,5620.09,2554.3,1121.44,1500,307.95,0,0,Hardware,Marketing,7608.46,5483.69,2124.76,2124.76,199406.23
28-06-2025,12562.91,5472.51,2554.4,1047.07,1500,306.23,0,0,Hardware,Sales,7090.4,5407.7,1682.69,1682.69,201088.92
29-06-2025,11110.69,4726.54,2554.5,936.62,1500,304.51,0,0,Hardware,Sales,6384.15,5295.64,1088.51,1088.51,202177.44
30-06-2025,12781.11,5222.42,2554.6,1107.25,1500,302.8,0,0,Software,R&D,7558.69,5464.65,2094.04,2094.04,204271.48
01-07-2025,11450.63,4586.76,2554.7,1299.59,1500,301.08,0,2000,Services,Marketing,6863.86,5655.36,1208.5,-791.5,203479.98
02-07-2025,13258.93,5809.95,2554.8,1225.89,1500,299.35,0,0,Software,R&D,7448.98,5580.05,1868.93,1868.93,205348.91
03-07-2025,12209.38,5272.06,2554.9,1161.28,1500,297.63,0,0,Hardware,Sales,6937.32,5513.81,1423.51,1423.51,206772.42
04-07-2025,12401.33,4970.06,2555,1290.21,1500,295.92,0,0,Software,Marketing,7431.27,5641.12,1790.15,1790.15,208562.56
05-07-2025,12791.73,5353.81,2555.1,1174.48,1500,294.2,0,0,Software,Marketing,7437.92,5523.78,1914.14,1914.14,210476.71
06-07-2025,12372.73,5076.06,2555.2,1074.82,1500,292.48,0,0,Software,Sales,7296.67,5422.5,1874.17,1874.17,212350.88
07-07-2025,11943.54,4919.86,2555.3,1241.1,1500,290.77,0,0,Software,Admin,7023.68,5587.16,1436.52,1436.52,213787.4
08-07-2025,12718.78,5538.35,2555.4,1260.65,1500,289.06,0,0,Services,Sales,7180.43,5605.11,1575.33,1575.33,215362.72
09-07-2025,12517.66,5316.39,2555.5,1198.14,1500,287.35,0,0,Software,Marketing,7201.27,5540.99,1660.29,1660.29,217023.01
10-07-2025,12522.9,5163.81,2555.6,1045.69,1500,285.64,0,0,Software,Marketing,7359.09,5386.94,1972.16,1972.16,218995.16
11-07-2025,12077.79,5421.6,2555.7,1440.51,1500,283.94,0,0,Services,Sales,6656.19,5780.15,876.04,876.04,219871.21
12-07-2025,12861.99,5747.09,2555.8,1129.17,1500,282.25,0,0,Services,Marketing,7114.89,5467.22,1647.67,1647.67,221518.88
13-07-2025,11355.26,4716.62,2555.9,949.99,1500,280.56,0,0,Consulting,Marketing,6638.64,5286.45,1352.19,1352.19,222871.07
14-07-2025,12074.23,4844.52,2556,1067.78,1500,278.87,0,0,Consulting,Marketing,7229.71,5402.65,1827.06,1827.06,224698.13
15-07-2025,12286.95,5470.07,2556.1,1264.55,1500,277.19,0,0,Hardware,Sales,6816.88,5597.84,1219.04,1219.04,225917.16
16-07-2025,11451.97,5051.63,2556.2,1165.64,1500,275.52,0,0,Hardware,Marketing,6400.34,5497.37,902.97,902.97,226820.13
17-07-2025,11849.54,4754.8,2556.3,1028.5,1500,273.86,0,0,Software,Marketing,7094.74,5358.66,1736.07,1736.07,228556.21
18-07-2025,12459.65,5569.03,2556.4,1359.12,1500,272.2,0,0,Hardware,Marketing,6890.62,5687.72,1202.9,1202.9,229759.11
19-07-2025,11418.28,5103.33,2556.5,960.46,1500,270.55,0,0,Software,Sales,6314.96,5287.51,1027.45,1027.45,230786.56
20-07-2025,11794.54,4972.68,2556.6,1161.16,1500,268.91,0,0,Software,Marketing,6821.86,5486.67,1335.19,1335.19,232121.75
21-07-2025,12099.13,5354.34,2556.7,1169.28,1500,267.28,0,0,Hardware,Sales,6744.78,5493.27,1251.52,1251.52,233373.26
22-07-2025,12252.44,5374.26,2556.8,1019.13,1500,265.66,0,0,Software,R&D,6878.17,5341.59,1536.58,1536.58,234909.85
23-07-2025,12128.55,5350.22,2556.9,1059.83,1500,264.05,0,0,Hardware,Sales,6778.33,5380.78,1397.55,1397.55,236307.39
24-07-2025,11784.45,4977.82,2557,1381.17,1500,262.45,0,0,Consulting,Marketing,6806.63,5700.62,1106.01,1106.01,237413.4
25-07-2025,11072.42,4866.19,2557.1,1127.19,1500,260.86,0,0,Software,R&D,6206.23,5445.16,761.08,761.08,238174.48
26-07-2025,11786.19,4768.98,2557.2,1257.92,1500,259.29,0,0,Hardware,Admin,7017.22,5574.4,1442.81,1442.81,239617.3
27-07-2025,12153.38,5075,2557.3,1321.27,1500,257.72,0,0,Software,Marketing,7078.38,5636.29,1442.09,1442.09,241059.39
28-07-2025,11584.42,5082.78,2557.4,1197.89,1500,256.17,0,0,Services,Sales,6501.64,5511.46,990.18,990.18,242049.57
29-07-2025,12128.39,4939.31,2557.5,988.07,1500,254.63,0,0,Software,R&D,7189.08,5300.2,1888.88,1888.88,243938.45
30-07-2025,11328.31,4992.96,2557.6,991.79,1500,253.1,0,0,Hardware,Marketing,6335.34,5302.49,1032.85,1032.85,244971.3
31-07-2025,12098.83,5048.08,2557.7,1415.57,1500,251.59,0,0,Software,Marketing,7050.76,5724.86,1325.89,1325.89,246297.19
01-08-2025,12581.43,5540.85,2557.8,1476.04,1500,250.09,0,2000,Services,Sales,7040.58,5783.93,1256.65,-743.35,245553.84
02-08-2025,10895.53,4594,2557.9,1098.57,1500,248.61,0,0,Software,Sales,6301.53,5405.08,896.45,896.45,246450.29
03-08-2025,11492.18,4693.07,2558,924.54,1500,247.14,0,0,Software,Sales,6799.11,5229.68,1569.43,1569.43,248019.72
04-08-2025,11527.96,4661.42,2558.1,1138.69,1500,245.69,0,0,Consulting,Admin,6866.53,5442.48,1424.06,1424.06,249443.78
05-08-2025,11999.02,4928.39,2558.2,1249.68,1500,244.25,0,0,Services,Marketing,7070.63,5552.13,1518.5,1518.5,250962.28
06-08-2025,11470.85,4747.66,2558.3,1172.14,1500,242.83,0,0,Hardware,R&D,6723.19,5473.28,1249.91,1249.91,252212.19
07-08-2025,11645.28,5068.45,2558.4,933.18,1500,241.43,0,0,Software,R&D,6576.83,5233.01,1343.82,1343.82,253556.01
08-08-2025,12638.59,5436.58,2558.5,1063.9,1500,240.04,0,0,Services,R&D,7202,5362.45,1839.56,1839.56,255395.57
09-08-2025,11295.83,4843.22,2558.6,1292.34,1500,238.68,0,0,Services,Sales,6452.62,5589.61,863.01,863.01,256258.58
10-08-2025,11696.94,5161.05,2558.7,1106.55,1500,237.33,46899.02,0,Software,Sales,6535.9,5402.57,1133.32,-45765.7,210492.88
11-08-2025,12397.6,5527.91,2558.8,1306.51,1500,236,0,0,Services,Marketing,6869.69,5601.3,1268.39,1268.39,211761.27
