Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow
25-11-2024,48352.64093791718,108950.71101867019,58772.756795787966,77090.62337119432,433334.9511945215,173,1464.7962453935897,28140.618753995383,73052.01254819735,86551.57830014023,82341.4445980965,78334.17290865544,42568.106322486456,5638.012828970706,32561.715028886214,1546.3693449683378,11513.16,-17402.583940102977,165967,-305920.6228379882
26-11-2024,128700.51137240164,92863.67592346616,61599.956364206664,61955.78595918668,105731.42452301094,289,1468.3750944256406,60914.10130381231,260440.71181180768,175582.03332645504,125056.98924524436,75242.40264434357,45612.822443005985,4718.659439806388,40426.10035523351,-1028.3697225722772,11513.16,-8044.806514174947,49589,-35577.287212303374
27-11-2024,37119.11217080943,75241.73075160426,39618.06365290475,77175.5609154401,366361.2520663723,98,1455.3605535807674,75801.69393383517,222377.07633746896,105262.459994055,61296.48811002252,65264.26948805045,30785.558642495205,1958.6526340126134,25166.263417427996,-5756.864317211903,11513.16,-14036.667307062638,217157,-229568.4174567511
28-11-2024,153586.9907912675,80099.64672112325,35965.73217454611,49490.81293774811,216485.19329384706,181,1461.0997598552126,51768.79571995089,266659.8959450812,57240.51364170785,37121.71711263717,61841.44614079635,13228.428861553686,4561.502533519306,20129.42874456972,-2400.353837413903,11513.16,-14851.639901289978,6069,-153109.2297236086
29-11-2024,88468.49508862186,92132.88172278623,58799.36742908653,22609.050513321807,164971.2260537367,206,1464.6666726791748,30511.032614967095,242901.45274685425,66283.96272716447,99677.30732077864,33391.86071829504,28183.573179956235,5305.828575588514,19405.762470753914,-6145.328016015703,11513.16,-11431.219995645282,156965,-62568.814654934045
30-11-2024,115189.42044788209,96442.76348813824,32913.90676125311,67245.77058783316,125043.08732161693,191,1451.3662475567223,81991.89775562214,149248.2003359791,159672.1588278352,80496.58083708191,19639.822129040364,43510.876258542325,5130.002590321545,27469.54007186445,-3997.0358887077805,11513.16,-17914.74138786376,342665,-65564.30129985919
01-12-2024,48513.77565956113,97753.16915340118,19197.892791337923,49401.734996307896,335503.55976448325,121,1449.9706855264972,49613.37291380552,173551.65332290708,68089.51051113519,89810.42886060172,17675.308667606423,17466.559720803856,4270.130959530135,51270.138863323285,-5736.9960866569845,11513.16,-7608.594062044776,267584,-136253.0315720166
02-12-2024,101462.04027999163,64461.82442046642,37008.76704848947,54332.91635363943,419335.65633391123,266,1459.3759062119598,124043.32576737697,238389.02057744568,119660.84143974114,109446.88161815713,56684.26302562646,44100.74744719108,2605.617321430547,37296.23194071161,-57.1508659122419,11513.16,-16720.3746282813,337199,-84727.44073856599
03-12-2024,173487.1339717731,26419.823177268998,21983.56676061979,69242.34061067441,112524.85317279058,264,1467.8591038166567,95287.78076621587,213807.10751803318,117737.0059003775,81331.10759252853,63426.684028159834,16949.546953914316,3601.8097989304156,16382.77847898347,-5300.747570781261,11513.16,-10708.851395265749,29241,-246332.54776341183
04-12-2024,50792.12358778464,86666.75818035344,59373.62167316661,29647.27029549614,180807.80334606182,275,1455.1062467462386,128525.58217763458,78049.5565478226,116232.07506402506,62326.98205638815,17918.774083652475,17370.252608774805,4863.680791531636,51397.62656213673,-3961.717915875867,11513.16,-11477.653169247536,245332,-68408.39109385596
05-12-2024,177336.89838008565,47599.83423112113,36392.53202277579,27877.97200486878,137954.66204446493,194,1453.2415329300916,71093.08697945105,229751.88810198713,143299.26352752777,99534.77286556081,67656.07259989501,40996.39588794148,4444.939969662502,49481.01587198677,-1136.5933540918177,11513.16,-14994.978899048096,322352,-313794.5457141763
06-12-2024,45059.39703878005,55876.325345421195,58521.2366685714,78616.90054264643,239008.41999800497,224,1467.9647161686296,127157.60201518626,158342.42168573252,89309.19278902566,51736.25412475101,37847.24739185009,38457.045447983604,5750.661219800313,34701.678082458806,-1288.5149751046665,11513.16,-17684.24520157609,226871,-341626.17836874875
07-12-2024,105689.08487011638,62585.30627012445,16648.748625587254,45134.39726696867,300244.1379789082,262,1459.5649762234461,82521.87609555371,147164.3548436341,143612.7054721353,112923.08184853708,56034.00517914732,21488.4798099459,3710.79053601233,36056.66009133363,2868.8439431562047,11513.16,-14044.218624849778,286570,-289091.8925624455
08-12-2024,52575.41722696547,33309.64557200186,25668.90823406304,28686.56461631637,215109.462954777,254,1462.3262730505733,32500.988478301904,132663.75019190283,115788.6269910686,100638.91485835596,71733.07473929645,12537.958528198225,2800.268064627401,40076.1994189213,-1734.656385915746,11513.16,-13387.624564064128,233325,-278788.84424447274
09-12-2024,145298.6818803681,38870.14801214817,63497.80466410636,41817.72366900767,415126.3723706418,242,1469.3607475184842,128152.06968710553,110659.40260658451,127972.54622437632,120249.0494449493,32752.32361451628,10420.07422740991,1628.3699196156128,39789.15721359284,-4466.001484238819,11513.16,-16262.553755524847,220739,-163033.59253341748
10-12-2024,51299.03129262445,54715.979276993516,50744.99127910368,26228.21695294096,368853.5755312748,140,1450.1849559743716,62449.51771913172,166623.37849599854,156548.88739738817,102832.86188045806,63930.325603112644,22821.060163176815,2365.330982957467,30258.046693959208,-494.68817735423545,11513.16,-15405.79993681159,67469,-29480.008856539032
11-12-2024,164682.33284987643,92943.115459657,33818.47670933166,29973.85235467162,340178.89123053255,243,1461.4359509445137,61722.95143680394,197167.98669211386,95346.33219836772,35011.671327308024,68048.9779894126,42479.166448381984,3438.9436528876718,17815.542903913207,-2556.2736055791634,11513.16,-14563.318730670288,247125,-112266.14778023466
12-12-2024,58073.108155957554,67450.08301633195,31051.481705753413,63284.433183702524,137726.44731809574,283,1469.8819434946558,74619.35916188816,147066.41359988516,145791.23143168227,84939.92328178341,33138.71571799591,29622.801438516923,4026.8218285196167,19660.50740125916,3542.5736696503363,11513.16,-11186.126166289958,212479,-17009.588657887303
13-12-2024,144198.6918997729,111893.44868516813,61159.3879420052,21627.5311828894,246776.70009083452,102,1458.223771002391,108998.0556449541,117440.72640924944,93148.86155027259,37965.98417446518,66642.2707313357,26214.299054383067,5884.856470686611,11434.738112092482,-6255.054428092282,11513.16,-8697.009602064822,180368,-216914.55207025434
14-12-2024,173814.2603297749,23929.784734864905,42888.927937327855,40785.11978193157,102063.6712575824,159,1462.9804592270632,62706.34698724847,218261.0608965533,57409.6512213464,122813.22456933874,66256.34797236141,34235.61912324402,2141.380497587792,13262.49524997632,-249.00966247094493,11513.16,-14940.152572220071,266464,-26117.481922191975
15-12-2024,51196.73265478122,45236.03771792943,55609.38094367512,28872.637948355325,94949.82870477455,82,1463.1329509381667,30016.892063832885,73853.08036541085,131935.44721964715,61059.21641679878,59786.422789682736,12580.214129520473,5367.724740883714,53344.14697101593,-6279.061472215711,11513.16,-16976.211549594223,51889,-326510.40976922103
16-12-2024,107477.33851995427,74318.3335117183,58840.669297044755,64433.706743872,374751.3916423151,78,1460.091177460794,112323.96026075092,83703.57868888452,168417.98564528485,49649.558370596234,66202.73792695918,26135.912456217433,2377.6276045488767,41705.88122659821,-3697.781385091576,11513.16,-15567.949815556849,168186,-281502.5114520292
17-12-2024,83624.13729782854,62071.17866696729,56876.746448422484,20697.424021023668,232739.83847795875,289,1453.4786528464804,109354.6038702191,247553.6612279943,58204.19104087181,26688.352394045352,77440.6401500793,28468.39615728599,4996.452820006318,13589.78088184715,1265.7635068020081,11513.16,-17552.64317789815,16614,-198452.19505650445
18-12-2024,94248.9248641202,67799.98463754005,38132.985574618666,52267.69232067086,309104.920703526,250,1455.3696978994024,114313.48248857967,237219.35948613397,75337.72318789334,75097.19284292364,52296.06974713697,21920.721652251363,4765.840899249135,17491.074384426327,-5925.25802491054,11513.16,-10543.209413272587,222182,-244858.46944106178
19-12-2024,52539.71393522814,42170.464002373796,42443.9347532852,14648.619981315376,189230.50964777352,183,1457.435656079115,126217.925318277,124653.45181899774,38929.997406514936,112645.63155434508,19098.11232134256,31829.85553101742,4098.784826961122,51929.07647787387,2670.1480794093723,11513.16,-12486.155170008802,117799,-327823.85211345996
20-12-2024,50472.37199285554,27750.32594743585,32815.654792639056,24181.51841596108,145970.73325078632,251,1459.9407968376856,82684.6682625211,88066.35732263888,58400.764721408894,93522.4656036817,32229.182621882763,35792.75932653273,5549.14795290537,31613.311891567482,1418.1572023015615,11513.16,-13848.585857236232,161749,-259284.54030548496
21-12-2024,111494.7189388928,99298.8666549931,65654.78427154836,42566.864834462875,190905.57381705497,141,1449.9601587763195,84791.45707955136,107446.92913945338,152394.02858941804,101340.23851566383,44561.48351276865,47350.239142928935,6268.162344088312,44564.68584957419,-5110.42727129373,11513.16,-12477.528295773427,80863,-289846.3718749207
22-12-2024,63548.723236884936,82675.30089064567,61070.34069273659,25273.80932640368,162920.62680579975,271,1454.8088833856316,111547.89320154642,126367.09135937542,87034.75472021845,45648.593049709634,57226.54177473889,36630.07052374534,1100.880039143056,52527.39899087665,-6300.04350756868,11513.16,-10898.35343429759,287886,-237444.2665381161
23-12-2024,63201.185124826894,106394.71554260816,26536.985046490812,15957.236721554857,173968.24940212065,92,1464.5580557744927,94981.54413975282,245182.6199403746,55108.41470805049,42621.11329779202,76694.54221729882,27040.07088987864,6142.092269838176,43120.10985036065,592.0780251255092,11513.16,-12063.507099626493,71015,-86776.0217665896
24-12-2024,142155.66784651074,77551.58696253825,67803.87162128394,51059.95281744181,130946.87673689812,102,1452.3450667800062,128873.3614016028,293179.59497461515,116192.81251067838,30743.123745227018,46754.63773534683,20031.669612725153,4683.975163407771,52534.93209467001,2038.907520815971,11513.16,-13153.930171149786,253428,-56120.06572298327
25-12-2024,121501.9381941318,79268.72223606797,60977.01777798774,25275.581232685538,359727.4932550625,89,1464.1823962751323,59266.97854690136,132804.28775664765,151254.12600649375,61416.5272265128,58884.01416671274,40209.16858625719,4410.083945056619,27014.22294158531,3360.1563299018426,11513.16,-8054.521029649293,146336,-258722.717211388
26-12-2024,49966.850255875186,41484.58851683182,61121.66076891957,51402.984591769324,414584.55452238454,295,1454.6801333392718,89506.81087411879,242645.38770333468,104782.61431599713,44555.25751175105,61874.385614806764,20243.15636974349,1566.260414032082,21904.58548268717,-2130.369869754766,11513.16,-11490.164874643153,138070,-46888.37836541934
27-12-2024,86720.79635746687,67472.38336666964,45991.95523969855,59462.16210591901,256612.38856359496,194,1451.186631810367,80973.74289504382,256159.45947550176,133881.36820425215,120524.84936447228,20107.35394817248,25146.97115540481,5426.050771561304,38322.416264919375,3208.011240188701,11513.16,-11502.208275618732,214269,-175335.41384310546
28-12-2024,155544.06370802154,97277.76264003728,30816.01355886589,64640.04781064948,253863.24933786513,289,1463.427196211972,94610.08581848735,175483.6418333344,82094.60115105018,51154.66598753767,41163.7429094747,30316.11202578504,4808.508809445064,44572.25467741725,-4098.179762583903,11513.16,-17125.83560703005,339096,-337490.2443362254
29-12-2024,48641.709053584564,39958.19586081658,17235.17749089647,70038.60366760369,103009.92618210592,231,1457.370778223722,66174.14939333603,87776.45115599237,86911.65876018805,126197.86344833349,77927.20318596366,23625.269887299204,2593.6039979171437,24724.39827726472,-2331.3341570905204,11513.16,-15497.130139257653,153805,-205581.2993823892
30-12-2024,66397.93349915782,110417.82929507508,32746.161335754856,41686.98812070409,251311.07384265657,287,1458.8362150820146,95028.71510135308,71714.96122668352,156798.13885718051,50884.95978053332,52351.24994892231,14555.71179063251,2434.940992860761,33233.78578850008,4039.43066174067,11513.16,-11859.138442520443,329084,-158004.24289269408
31-12-2024,179790.62986869458,104029.08204062641,59606.67259040271,70661.59878622265,363321.25917790143,68,1468.361605096689,82150.23685322373,265233.3340681758,161367.63405842928,50686.692791763184,70705.78263354435,25534.77080118918,2488.0626380976937,13041.513408843248,-1548.755188937469,11513.16,-7682.047186573018,349885,-239459.65908804492
01-01-2025,106652.44120773519,21248.337156470174,53591.809398738704,16590.14340269533,252277.25763958998,86,1469.9633828035833,46496.025784657206,218878.49487063778,51494.635613970415,33542.15694123405,20109.951785634792,11130.147598992035,4754.029587457877,13050.841872878258,255.49036713848,11513.16,-8022.508658241059,41254,-268938.94611394004
02-01-2025,83348.2429608535,94462.2056694696,28653.520229590526,64980.59007419594,188646.9884665641,230,1465.1423465913952,92668.27504294316,112326.01360889254,131465.166505435,55785.39968362183,67877.32270895799,37443.09073160981,2494.0831683439646,42343.61460198744,-59.20087374706327,11513.16,-13819.580531800184,258910,-127096.60565519496
03-01-2025,75934.23304744824,95995.81394903672,62380.70148705521,36963.69644922029,267956.5582987409,123,1463.9967352165534,46329.61446360015,202385.3200353824,105978.4314160719,64604.305606919865,75642.69983122336,27716.570992040368,1389.0295958240097,19838.71169337043,-6027.425380985741,11513.16,-8938.307325515054,165469,-108786.89086485337
04-01-2025,64390.32318844876,59415.58966992948,34944.93035948589,21281.015712875436,337336.86849262984,82,1467.03262499203,39056.09964521013,237865.29328010723,120912.44900808913,29144.355336813693,45514.600071192144,43420.227490737896,2075.2220873382266,43688.454775998885,-3848.3336220870956,11513.16,-11183.853770948454,211228,-291572.7051361167
05-01-2025,87612.99098900199,98401.3598683474,55211.32326696299,50488.96561398594,356016.6329821942,97,1462.8897927121022,62663.97696495524,281743.12683725427,81435.85343988382,100702.21581932403,54378.34030906042,22829.988600948644,4238.75946752609,24324.806335774236,-391.9259544103943,11513.16,-15044.920078926792,340548,-15817.60916225327
06-01-2025,103101.23909923428,96386.84032205444,42748.22135787542,57785.76823620965,356259.63590896665,143,1459.3100338133047,43346.29493242216,158989.63258340905,47927.044749544606,67738.08246328171,27337.614064931804,42096.43657629845,4335.202674725717,14560.201098376232,-658.0729252068568,11513.16,-8918.425737982356,256446,-244015.17772407708
07-01-2025,135584.41204843504,71796.39651278203,58358.67053221383,17099.903625481238,408269.071440098,130,1469.7921479430506,31632.176192743813,213065.6611612391,99559.39048249018,86954.97126303511,33414.98914661376,46053.27875793549,4588.041819073538,36648.41277946625,-3360.6510336575957,11513.16,-10645.658429737932,215014,-13087.38255192287
08-01-2025,164986.13045448964,22372.47351063715,47762.40672661975,64866.54535459625,372340.9451735937,260,1457.6455213425845,34348.983028444585,219142.68283485048,72421.3557300542,127014.27121303945,17010.115902371144,18379.013555377533,4575.632534955361,50529.46166994935,-1926.0870839436002,11513.16,-17782.195871340824,102551,-99263.5520023462
09-01-2025,41902.937081160664,32074.48546925526,58210.19459438859,49804.75219850325,228074.16004944846,103,1464.5708249708366,110448.69828977599,89956.8998046067,79861.39088914826,117441.32637540282,57471.097144531275,22106.90202317756,2310.3252611559733,31683.21736138092,-3267.064129126246,11513.16,-14936.328009612931,267397,-98937.98623939068
10-01-2025,140074.52839298634,65060.34828800392,15966.67587546651,59546.8386280395,394749.754366703,196,1449.9110541862965,99212.69226389668,144850.80244411938,62653.15902398563,101064.67013014283,47535.930432202484,12939.217323314671,3695.4355366479276,47280.399888683816,-3973.040579781452,11513.16,-7183.591246787262,244541,-192391.7736352102
11-01-2025,104245.09243955405,107050.80877576866,24757.269324961235,38416.81559783146,148368.8101880616,76,1450.3572121012883,85530.29860430205,104204.95313438788,99950.35929321854,34084.91080892366,59928.41502554653,46523.42642446646,2024.4267303417564,30111.14906026624,-3800.0735250299617,11513.16,-11858.99404733873,306616,-284060.14144693816
12-01-2025,47190.341892486416,31996.91535029222,49046.177953482045,56190.88617414144,117300.36317098595,255,1449.949601725591,38121.12138850688,282969.7492872622,135048.6926001443,89321.79638531902,71704.26012000919,30044.38213784383,3472.2548105825467,37230.77928906375,-141.914270853199,11513.16,-15779.352545140116,322585,-147939.00085573253
13-01-2025,182226.08120524455,31908.171472154667,43170.64666309463,36169.13689873843,307205.31906146393,157,1459.1383197669943,35369.26366513765,140507.63471577447,146039.95677775092,89148.97172003983,15541.954560909537,16567.633824773264,2271.7245111513735,13929.48764051923,2074.704801881303,11513.16,-7239.355291190037,233862,-151794.80743584863
14-01-2025,91636.75565793688,65591.19749866973,67264.68381625354,37019.752078844554,420675.5399428207,297,1458.9275165725887,73425.73700766831,133551.42720398578,105321.33792378072,50184.33939761299,32469.85761001696,42690.36970582488,2598.4324224648426,52480.60411370228,852.4639093267842,11513.16,-14413.108050952815,305163,-55401.44938778528
15-01-2025,92370.64124640104,57446.13914070015,51887.85032273376,36228.85168093514,431355.9082394837,93,1467.767922823975,67779.49129352611,107720.55311894332,139420.6952989055,71284.67717372187,74884.3212216958,36435.331195818304,3891.424462593514,42373.50579250461,2754.9317454715283,11513.16,-9589.781918981475,225205,-195997.17408417427
16-01-2025,161358.83996220215,27443.781569210914,55714.33904353679,63289.53247286943,106841.01043227126,108,1466.044491479607,86893.95641704526,260398.78357490455,119720.78693395083,81601.41307055444,39171.32002669764,45653.07445555115,2930.5908038614716,13531.442239347143,1442.1050284931944,11513.16,-12477.577271901802,301115,-169424.16462684862
17-01-2025,108507.61270383088,85634.82724328754,16681.55793091304,65145.26981999797,393675.0491567389,113,1455.6015606334154,75614.9887577494,92443.2267205099,87975.11771221098,80551.88217565215,60578.444965864364,30773.072103238228,4579.460903153402,22549.182160853532,-1249.6489807636026,11513.16,-15201.605021215824,88100,-232834.94386354883
18-01-2025,171507.33841613104,21928.122845732607,38471.48016473422,39767.73806187917,139264.69282518054,92,1452.7955964220419,75599.47807729684,116482.39333339542,153026.87754516487,84292.89796255752,47481.85788173788,22494.343560965375,6270.206396765903,52034.35878298146,-2902.0992342498294,11513.16,-9869.623903172958,217548,-187143.00351032038
19-01-2025,157075.62200685393,89620.83208601947,30256.033109937878,18645.4208819323,208152.231485618,107,1455.1983070135152,32868.09099835116,117643.29542352956,41876.17349459688,117473.65043658006,30597.559656255296,12625.874414225478,5934.587129316562,51725.03355324601,2639.664690974515,11513.16,-7241.981131095283,136845,-49696.22238548467
20-01-2025,92627.10721458375,83412.45509521279,36793.432320043394,33029.533981886685,157638.18275822274,246,1454.7122762799866,97849.13222276844,71254.35372537926,47490.203935550264,40748.47152947385,35918.130647562604,31943.237418291916,3925.736325505219,52820.55524460741,-2580.539861516783,11513.16,-17384.373078406243,27068,-318039.0509268421
21-01-2025,167235.08721702304,39099.71602932219,49938.98609568333,50702.11395708459,294565.25242568465,285,1468.3590688767406,41788.42213360494,69532.13644853748,101619.57066872627,96590.75570151165,30472.79312982296,33820.308597250114,2035.427185336173,16739.08794965014,1648.3325815544686,11513.16,-9768.813149445872,348909,-209015.31317994383
22-01-2025,74490.67921216268,36996.770117655746,54827.89644205951,64796.75754301023,304532.05233046616,249,1464.5658133986701,35257.62458559201,174109.25442179322,131955.6701366581,29004.340273646085,74201.13347794535,18410.5002150798,4798.19810952768,47772.39585093243,1175.6085652982083,11513.16,-13580.126306498889,73907,-306029.56776354194
23-01-2025,171380.47208194277,68330.08611792687,35217.39135944782,16764.79396233795,231775.2611331367,78,1461.7005669209807,83419.4916828111,194733.65710570244,168867.95449875254,120290.36883111777,28463.29121760721,18154.407541430242,1162.7616979852514,19796.42977225131,-4275.593620350061,11513.16,-8172.085379848884,32812,-300869.7218922509
24-01-2025,154806.0985483052,41449.02577262293,38555.510117941376,40376.7727202728,184855.32925648062,123,1452.8938075492854,75403.59207928003,183772.65188649058,89095.13113485652,120345.48758787994,72965.46801841218,25901.521698120137,1883.8987608338566,44760.758347947274,-6132.850328796475,11513.16,-7230.4562145601485,326197,-256636.67154310487
25-01-2025,178911.21053602133,41593.57618987048,63329.54788937415,17391.266483487016,426320.6478847191,133,1463.3623728002365,35524.53094918772,298135.8745397767,70837.42705921062,74686.78608596105,69972.69063490356,20185.786075849006,2990.7678301729948,45023.62199711024,2025.061265212301,11513.16,-7172.787470392232,338367,-318939.06264532416
26-01-2025,94403.60478945546,35640.39428426276,47189.06544436159,74526.69602449608,368414.37658376887,228,1449.5440872067452,99675.78227650639,96297.8656201254,40314.302295616886,27285.74887940757,41860.11519671353,11015.914120478565,3749.317980465844,22425.47182132172,54.500394640054765,11513.16,-11297.993992713244,84480,-72465.57784077938
27-01-2025,122868.47066290828,80974.17687903087,32730.454482547793,20352.50222937718,428871.2107838887,88,1453.110496600028,99957.59024539316,87385.74976888469,39295.225849763076,59671.29488707989,41426.58436241697,21928.912826422653,2095.2512116954604,34438.63923790412,4303.611280942047,11513.16,-16685.74467570765,242073,-174200.95982111667
28-01-2025,41418.258886426884,102412.66774849535,38657.17486292003,74889.76844126974,197145.87594555962,239,1452.9225845504918,100861.54767545313,265708.62990755227,95174.29226981787,26823.27804226302,63052.422807621406,35134.44105976226,5119.043455931037,40307.122640981055,-2538.6393648819353,11513.16,-8375.022163656567,330261,-31122.261977115762
29-01-2025,52850.80809634473,45193.31122832443,67070.13222624664,65024.719599302625,312491.74554758525,264,1468.7581248395347,90428.09106852539,160614.41820100878,86816.09521037832,105652.1892854907,46205.764845188685,17820.10388829128,2695.6784046816506,11860.446140871332,4077.1334386446406,11513.16,-8692.303285621912,249294,-280984.4839943826
30-01-2025,135567.87337308345,53670.55268138315,41938.72713534084,65997.23070719717,421739.3658184839,77,1461.5322883772417,79033.57672677914,287362.4532383547,88434.10855545945,64768.90618545159,31299.69292879042,30064.714282773486,3858.9240877497623,50077.175450891176,-887.6067249258085,11513.16,-12532.747124368812,233414,-27481.82498310652
31-01-2025,39187.880058406336,108669.04064425365,60913.21217093998,67492.61764113912,293180.6719386708,104,1463.4285726292314,39932.74196818416,274711.9800864002,175459.2374667157,39039.738362658216,46874.28789187144,37660.21268756214,2662.424430620243,41024.72360733985,3836.3921369346726,11513.16,-17721.494929607245,209007,-100398.10423968663
01-02-2025,116336.31534513013,33006.670217969826,41293.356031956035,51626.088779982405,128177.59036399837,181,1455.97786205434,64728.75405080181,146394.436269111,160105.94119479897,88347.10324010963,31127.256463358826,41423.67279651679,6235.3871575580415,44887.66539991968,-3998.936151798375,11513.16,-15044.862238722202,215610,-122325.7583741328
02-02-2025,100704.39920288027,107358.99311906536,66396.21915362572,53958.35895504039,298952.6576065582,129,1464.4430029050231,97698.86484443364,77872.90014603599,150711.53021036813,55074.53435823252,50658.117426355195,28828.943052203213,1877.5542209363016,51047.78279959226,-5297.643820264036,11513.16,-12954.509353690966,161848,-260169.7577006719
03-02-2025,136629.7795190975,41176.79718129711,41168.45593078251,37122.23434752573,96183.56866456514,125,1463.0162556389403,114545.47361115701,133415.79406275603,93276.00147654372,78160.91103648671,72378.04653132524,22263.795886337808,1806.3094718083612,44228.7501145104,-1792.3158076631325,11513.16,-10039.533058319383,305816,-128100.91816253099
04-02-2025,134566.33332000155,73055.40273177568,17774.275188542906,67867.0528033214,150993.0296770355,155,1461.1097876435742,46630.34551663713,107764.25647396527,51067.748026003,87376.50369435437,67983.19178027261,38684.789958714035,2943.791010002703,41885.3139936303,-4029.0668233348533,11513.16,-11895.506803244942,231825,-131589.59900681567
05-02-2025,77719.54658078344,97837.41502559041,43064.68432888959,18998.117059087876,117629.11837339481,264,1457.7485773649387,65434.16365255979,83137.31809915337,60562.666408616926,93454.6161837149,46574.714143161495,22925.334666988783,3295.8650130965693,26220.28470749434,553.461624951492,11513.16,-15773.51703223175,95525,-48969.322580402426
06-02-2025,168039.69376716364,90921.87140883681,28377.27854430962,63050.11036080645,358486.8938007839,137,1468.8863632381078,99029.30748013721,100931.53969740879,62478.08575292709,114492.30878177186,29998.06181383034,35867.77516884298,1274.0426334166314,30717.24249689612,1815.0116086867483,11513.16,-11225.921846050871,187847,-51317.59413381398
07-02-2025,42670.79761625786,27502.26144714026,57181.29518967838,19975.79730510204,321409.01801924326,90,1458.9304573874272,38577.543794982164,297733.89800338185,146400.49529077995,114856.58359184125,51739.34331632277,42793.43451194294,4190.372467116769,35392.31092508771,185.9551494912539,11513.16,-12943.938471635181,309939,-337236.23276479915
08-02-2025,119682.13846619261,24567.14885474109,66335.11792108743,77111.9109379056,331838.27397877874,172,1456.7175953073163,119902.43111497782,197083.6557585197,95371.13288974584,88789.15048026542,49272.817648004,27443.93703186247,2952.537969192335,42763.88819468586,-5212.454754785664,11513.16,-13618.566922273802,183369,-68382.26729646354
09-02-2025,170025.2446346724,57651.81559393734,42402.03878110835,53020.60309721104,395711.030131766,209,1469.6766902985846,78264.12152165719,101613.55280552618,100252.90069125502,114839.32621142968,18396.909868908606,34500.08470124585,5936.920616760342,31191.447298980653,-2117.496451462328,11513.16,-8074.511277802665,207482,-145203.87809731002
10-02-2025,112979.73933817435,92211.9838888506,52974.62302203355,56749.85715101479,153371.7669231439,176,1463.0920080572382,84530.2670141224,227711.4141879932,122605.84593031846,104590.30943302352,52452.08440459085,24092.244451370305,1266.4903649988196,49081.83434524915,1789.3815977019976,11513.16,-15059.730210563854,54926,-280841.2587856867
11-02-2025,41594.11805216428,57169.363166213836,27562.266038933078,61089.06213036527,174903.2741936717,253,1461.8412691659773,74326.54469692844,220671.86673458703,157143.3557652894,91044.37447752085,53159.99056005416,43320.6387260438,2462.270417795778,47469.82600397435,-3890.365778128069,11513.16,-10282.677332806597,79936,-36710.6619405527
12-02-2025,181673.09488976203,104666.0538059429,56110.10382394943,62608.18986532017,406816.49562313815,86,1466.273447935417,121746.62610054128,238386.53007102452,49887.29751241741,121686.22771364891,47579.542654140234,13906.10092894133,1724.5629719773117,36633.41769038275,-5417.739702002366,11513.16,-9525.483289257032,244683,-314850.19548804534
13-02-2025,51325.526007575216,82637.03361242477,58934.89371153182,26772.79914092935,418127.6631135035,66,1453.4284566663844,123551.70477932686,87038.22645931017,156731.79317906883,52218.51141735524,23992.543864935193,46656.72659208947,5104.597447917196,22469.95042272291,103.18234386104268,11513.16,-16801.12256099957,347511,-184213.44429435374
14-02-2025,35542.622240132216,63437.86397476218,60015.85603672678,61303.15404439702,171381.4331197907,221,1468.6837560626268,127747.20812884296,73468.57861789936,62209.454326767904,97044.17216838228,15762.380102094125,36150.753401658425,5885.504219465989,24083.513106246668,-1593.1003637850763,11513.16,-10605.310734265255,274174,-209812.8063781288
15-02-2025,168857.06018036517,62582.249136158105,60308.96982347731,61032.26139200304,407894.99895024416,260,1454.7235328909576,59686.49295507848,209007.99514016276,99256.31534614856,46222.00726945109,30640.71939070389,39369.83100597746,1877.1518879668138,12842.779792574158,-5407.651701768653,11513.16,-13159.096435820127,328236,-88945.32699014776
16-02-2025,168549.29682230938,80245.65346365536,32892.599268973485,79430.14239468204,215772.03900453687,151,1457.6024550290833,123035.38327704924,296048.27477527544,85104.52943345964,86091.4484448652,57035.06230092723,19622.198993778464,2823.2506374764816,23731.9452623576,904.9629539465641,11513.16,-16281.19032520597,68436,-228192.4439364431
17-02-2025,39319.9595132437,24479.25847735052,65291.086189851216,79893.38201037124,111627.92363591322,160,1461.84785429033,85957.05581441877,101789.28727846028,72856.65101392838,31343.223970634295,36621.151132758954,40771.62257983186,2525.4618917831667,22693.87171524967,2435.3397649308818,11513.16,-16109.081296829696,94185,-287108.8700708373
18-02-2025,145843.14568408855,103586.34136838626,57478.77964545114,17069.904678099167,252234.9421322293,191,1461.3176898544814,94322.74516107985,267282.1419418113,58759.610181780576,34821.62865022266,49104.21791854817,12116.248909474816,6025.760848151971,46269.78062862361,-2650.343961236076,11513.16,-16256.498434131801,192021,-261037.19673640942
19-02-2025,46563.32791327084,27891.31741071388,23268.74505820191,36484.02595924871,234100.83768268526,236,1470.0030396941677,95706.04752344127,89913.59073756736,86199.52163620853,67887.26350464836,63292.303523887975,12988.517546862615,3922.681495001234,49045.92716707259,-3847.3641257055565,11513.16,-14604.145086075483,106121,-103758.98362107409
